date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:49:50	243162/243162	---M-Z	200	added ('OK')	text/html	etag:W/%22b1eb9eaafc6f24d4ef1df9c235621435%22	https://pocomart.mysapo.net/cap-long-com-lua-mach-4-tang	E:/xampp/htdocs/LapTop_Tuan/pocomart.mysapo.net/cap-long-com-lua-mach-4-tang.html	(from https://pocomart.mysapo.net/collections/all)
16:49:52	53349/53349	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Nov%202023%2003:59:45%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/429/689/products/48438ed78faa238f877c6375cf50f0ac.jpg?v=1624076803917	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/medium/100/429/689/products/48438ed78faa238f877c6375cf50f0ac28c5.jpg	(from https://pocomart.mysapo.net/collections/all)
16:49:53	17629/17629	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Nov%202023%2003:59:56%20GMT	http://bizweb.dktcdn.net/thumb/compact/100/429/689/products/3a28481ffbf1de5f0259293edd574671.jpg?v=1624076682820	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/compact/100/429/689/products/3a28481ffbf1de5f0259293edd5746717849.jpg	(from https://pocomart.mysapo.net/collections/all)
16:49:56	240743/240743	---M-Z	200	added ('OK')	text/html	etag:W/%22d0f2419fc1573d60102600a3df05cf87%22	https://pocomart.mysapo.net/tu-i-com-giu-nhie-t-tu-i-com-van-pho-ng-tui-dung-com	E:/xampp/htdocs/LapTop_Tuan/pocomart.mysapo.net/tu-i-com-giu-nhie-t-tu-i-com-van-pho-ng-tui-dung-com.html	(from https://pocomart.mysapo.net/collections/all)
16:49:56	34044/34044	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Dec%202023%2010:07:34%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/429/689/products/3a28481ffbf1de5f0259293edd574671.jpg?v=1624076682820	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/medium/100/429/689/products/3a28481ffbf1de5f0259293edd5746717849.jpg	(from https://pocomart.mysapo.net/collections/all)
16:49:59	67805/67805	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Nov%202023%2015:56:14%20GMT	https://bizweb.dktcdn.net/100/429/689/products/3a28481ffbf1de5f0259293edd574671.jpg?v=1624076682820	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/100/429/689/products/3a28481ffbf1de5f0259293edd5746717849.jpg	(from https://pocomart.mysapo.net/collections/all)
16:50:02	17375/17375	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Nov%202023%2004:00:03%20GMT	http://bizweb.dktcdn.net/thumb/compact/100/429/689/products/d6e4f6062e0d8b939f036b303c48f603.jpg?v=1624076543590	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/compact/100/429/689/products/d6e4f6062e0d8b939f036b303c48f6033d98.jpg	(from https://pocomart.mysapo.net/collections/all)
16:50:02	137703/137703	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Jun%202023%2004:29:12%20GMT	https://bizweb.dktcdn.net/100/429/689/products/48438ed78faa238f877c6375cf50f0ac.jpg?v=1624076803917	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/100/429/689/products/48438ed78faa238f877c6375cf50f0ac28c5.jpg	(from https://pocomart.mysapo.net/collections/all)
16:50:04	242498/242498	---M-Z	200	added ('OK')	text/html	etag:W/%222d35eba58460e65d5b8e213159b63bba%22	https://pocomart.mysapo.net/noi-com-dien-thong-minh-bear-sube015-dfb-b20a1	E:/xampp/htdocs/LapTop_Tuan/pocomart.mysapo.net/noi-com-dien-thong-minh-bear-sube015-dfb-b20a1.html	(from https://pocomart.mysapo.net/collections/all)
16:50:04	35755/35755	---M--	200	added ('OK')	image/jpeg	date:Tue,%2001%20Nov%202022%2019:48:30%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/429/689/products/d6e4f6062e0d8b939f036b303c48f603.jpg?v=1624076543590	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/medium/100/429/689/products/d6e4f6062e0d8b939f036b303c48f6033d98.jpg	(from https://pocomart.mysapo.net/collections/all)
16:50:05	12287/12287	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Nov%202023%2015:56:23%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/429/689/products/noi-com-dien-thong-minh-bear-sube015-dfb-b20a1-1620449971.jpg?v=1623599778280	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/medium/100/429/689/products/noi-com-dien-thong-minh-bear-sube015-dfb-b20a1-16204499710b0d.jpg	(from https://pocomart.mysapo.net/collections/all)
16:50:07	7031/7031	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Dec%202023%2010:07:45%20GMT	http://bizweb.dktcdn.net/thumb/compact/100/429/689/products/noi-com-dien-thong-minh-bear-sube015-dfb-b20a1-1620449971.jpg?v=1623599778280	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/compact/100/429/689/products/noi-com-dien-thong-minh-bear-sube015-dfb-b20a1-16204499710b0d.jpg	(from https://pocomart.mysapo.net/collections/all)
16:50:07	243936/243936	---M-Z	200	added ('OK')	text/html	etag:W/%22ca4a4c93f7fb2cff3377edb086cbb040%22	https://pocomart.mysapo.net/am-sieu-toc-1-5l-bear-zdh-b15t1	E:/xampp/htdocs/LapTop_Tuan/pocomart.mysapo.net/am-sieu-toc-1-5l-bear-zdh-b15t1.html	(from https://pocomart.mysapo.net/collections/all)
16:50:10	9653/9653	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Nov%202023%2004:00:10%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/429/689/products/am-sieu-toc-15-lit-bear-zdh-b15t1-02122020.jpg?v=1623599637037	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/medium/100/429/689/products/am-sieu-toc-15-lit-bear-zdh-b15t1-021220207840.jpg	(from https://pocomart.mysapo.net/collections/all)
16:50:10	5567/5567	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Nov%202023%2004:00:12%20GMT	http://bizweb.dktcdn.net/thumb/compact/100/429/689/products/am-sieu-toc-15-lit-bear-zdh-b15t1-02122020.jpg?v=1623599637037	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/compact/100/429/689/products/am-sieu-toc-15-lit-bear-zdh-b15t1-021220207840.jpg	(from https://pocomart.mysapo.net/collections/all)
16:50:10	59075/59075	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Nov%202023%2004:00:10%20GMT	https://bizweb.dktcdn.net/100/429/689/products/noi-com-dien-thong-minh-bear-sube015-dfb-b20a1-1620449971.jpg?v=1623599778280	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/100/429/689/products/noi-com-dien-thong-minh-bear-sube015-dfb-b20a1-16204499710b0d.jpg	(from https://pocomart.mysapo.net/collections/all)
16:50:11	146731/146731	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Nov%202023%2004:00:04%20GMT	https://bizweb.dktcdn.net/100/429/689/products/d6e4f6062e0d8b939f036b303c48f603.jpg?v=1624076543590	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/100/429/689/products/d6e4f6062e0d8b939f036b303c48f6033d98.jpg	(from https://pocomart.mysapo.net/collections/all)
16:50:11	41606/41606	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Nov%202023%2004:00:13%20GMT	https://bizweb.dktcdn.net/100/429/689/products/am-sieu-toc-15-lit-bear-zdh-b15t1-02122020.jpg?v=1623599637037	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/100/429/689/products/am-sieu-toc-15-lit-bear-zdh-b15t1-021220207840.jpg	(from https://pocomart.mysapo.net/collections/all)
16:50:13	244842/244842	---M-Z	200	added ('OK')	text/html	etag:W/%223d2b8ada91e9637251b33a5f04d1ad72%22	https://pocomart.mysapo.net/may-xay-an-dam-0-3l-bear-qsj-a01f2-gr-b03v2	E:/xampp/htdocs/LapTop_Tuan/pocomart.mysapo.net/may-xay-an-dam-0-3l-bear-qsj-a01f2-gr-b03v2.html	(from https://pocomart.mysapo.net/collections/all)
16:50:17	245563/245563	---M-Z	200	added ('OK')	text/html	etag:W/%22c21f63b3543e3ee5e22b4e730e223aac%22	https://pocomart.mysapo.net/may-xay-an-dam-3-coi-bear-llj-c04j1-gr-b03v1	E:/xampp/htdocs/LapTop_Tuan/pocomart.mysapo.net/may-xay-an-dam-3-coi-bear-llj-c04j1-gr-b03v1.html	(from https://pocomart.mysapo.net/collections/all)
16:50:17	23337/23337	---M--	200	added ('OK')	image/png	date:Sun,%2005%20Nov%202023%2004:00:14%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/429/689/products/may-xay-an-dam-03l-bear-qsj-a01f2-gr-b03v2-12062021.png?v=1623599484340	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/medium/100/429/689/products/may-xay-an-dam-03l-bear-qsj-a01f2-gr-b03v2-1206202165a2.png	(from https://pocomart.mysapo.net/collections/all)
16:50:17	12047/12047	---M--	200	added ('OK')	image/png	date:Sun,%2005%20Nov%202023%2004:00:15%20GMT	http://bizweb.dktcdn.net/thumb/compact/100/429/689/products/may-xay-an-dam-03l-bear-qsj-a01f2-gr-b03v2-12062021.png?v=1623599484340	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/compact/100/429/689/products/may-xay-an-dam-03l-bear-qsj-a01f2-gr-b03v2-1206202165a2.png	(from https://pocomart.mysapo.net/collections/all)
16:50:21	14292/14292	---M--	200	added ('OK')	image/png	date:Sun,%2005%20Nov%202023%2004:00:19%20GMT	http://bizweb.dktcdn.net/thumb/compact/100/429/689/products/may-xay-an-dam-3-coi-bear-llj-c04j1-gr-b03v1-12062021.png?v=1623599225917	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/compact/100/429/689/products/may-xay-an-dam-3-coi-bear-llj-c04j1-gr-b03v1-120620211cf7.png	(from https://pocomart.mysapo.net/collections/all)
16:50:21	27478/27478	---M--	200	added ('OK')	image/png	date:Sun,%2005%20Nov%202023%2004:00:16%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/429/689/products/may-xay-an-dam-3-coi-bear-llj-c04j1-gr-b03v1-12062021.png?v=1623599225917	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/medium/100/429/689/products/may-xay-an-dam-3-coi-bear-llj-c04j1-gr-b03v1-120620211cf7.png	(from https://pocomart.mysapo.net/collections/all)
16:50:21	148523/148523	---M--	200	added ('OK')	image/png	date:Sun,%2005%20Nov%202023%2004:00:16%20GMT	https://bizweb.dktcdn.net/100/429/689/products/may-xay-an-dam-03l-bear-qsj-a01f2-gr-b03v2-12062021.png?v=1623599484340	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/100/429/689/products/may-xay-an-dam-03l-bear-qsj-a01f2-gr-b03v2-1206202165a2.png	(from https://pocomart.mysapo.net/collections/all)
16:50:21	619062/619062	---M--	200	added ('OK')	image/png	date:Sun,%2005%20Nov%202023%2004:00:20%20GMT	https://bizweb.dktcdn.net/100/429/689/products/may-xay-an-dam-3-coi-bear-llj-c04j1-gr-b03v1-12062021.png?v=1623599225917	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/100/429/689/products/may-xay-an-dam-3-coi-bear-llj-c04j1-gr-b03v1-120620211cf7.png	(from https://pocomart.mysapo.net/collections/all)
16:50:24	243647/243647	---M-Z	200	added ('OK')	text/html	etag:W/%2207d5f2af697b289b2ffc166b6c41c09d%22	https://pocomart.mysapo.net/noi-nau-cham-0-8l-bear-sube001-ban-quoc-te	E:/xampp/htdocs/LapTop_Tuan/pocomart.mysapo.net/noi-nau-cham-0-8l-bear-sube001-ban-quoc-te.html	(from https://pocomart.mysapo.net/collections/all)
16:50:24	16192/16192	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Dec%202023%2010:08:02%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/429/689/products/noi-nau-cham-08l-bear-sube001-ban-quoc-te-11012021.jpg?v=1623598983617	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/medium/100/429/689/products/noi-nau-cham-08l-bear-sube001-ban-quoc-te-110120212325.jpg	(from https://pocomart.mysapo.net/collections/all)
16:50:24	8805/8805	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Dec%202023%2010:08:05%20GMT	http://bizweb.dktcdn.net/thumb/compact/100/429/689/products/noi-nau-cham-08l-bear-sube001-ban-quoc-te-11012021.jpg?v=1623598983617	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/compact/100/429/689/products/noi-nau-cham-08l-bear-sube001-ban-quoc-te-110120212325.jpg	(from https://pocomart.mysapo.net/collections/all)
16:50:25	79378/79378	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Nov%202023%2004:00:24%20GMT	https://bizweb.dktcdn.net/100/429/689/products/noi-nau-cham-08l-bear-sube001-ban-quoc-te-11012021.jpg?v=1623598983617	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/100/429/689/products/noi-nau-cham-08l-bear-sube001-ban-quoc-te-110120212325.jpg	(from https://pocomart.mysapo.net/collections/all)
16:50:25	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2025%20Dec%202023%2009:50:24%20GMT	https://pocomart.mysapo.net/checkout	E:/xampp/htdocs/LapTop_Tuan/pocomart.mysapo.net/checkout.e4.delayed	(from https://pocomart.mysapo.net/collections/all)
16:50:25	0/-1	---M--	302	error ('')			https://pocomart.mysapo.net/checkout	E:/xampp/htdocs/LapTop_Tuan/pocomart.mysapo.net/checkout.e5.delayed	(from https://pocomart.mysapo.net/xiaomi)
16:50:26	0/-1	---M--	302	error ('')			https://pocomart.mysapo.net/checkout	E:/xampp/htdocs/LapTop_Tuan/pocomart.mysapo.net/checkout.e7.delayed	(from https://pocomart.mysapo.net/phu-kien-thiet-bi-so)
16:50:26	0/-1	---M--	302	error ('')			https://pocomart.mysapo.net/checkout	E:/xampp/htdocs/LapTop_Tuan/pocomart.mysapo.net/checkout.e8.delayed	(from https://pocomart.mysapo.net/may-anh-quay-phim)
16:50:28	0/-1	---M--	302	error ('')			https://pocomart.mysapo.net/checkout	E:/xampp/htdocs/LapTop_Tuan/pocomart.mysapo.net/checkout.ea.delayed	(from https://pocomart.mysapo.net/dien-gia-dung-nha-bep)
16:50:28	0/-1	---M--	302	error ('')			https://pocomart.mysapo.net/checkout	E:/xampp/htdocs/LapTop_Tuan/pocomart.mysapo.net/checkout.ec.delayed	(from https://pocomart.mysapo.net/laptop-thiet-bi-it)
16:50:29	0/-1	---M--	302	error ('')			https://pocomart.mysapo.net/checkout	E:/xampp/htdocs/LapTop_Tuan/pocomart.mysapo.net/checkout.ed.delayed	(from https://pocomart.mysapo.net/may-choi-game-tro-choi)
16:50:29	0/-1	---M--	302	error ('')			https://pocomart.mysapo.net/checkout	E:/xampp/htdocs/LapTop_Tuan/pocomart.mysapo.net/checkout.ee.delayed	(from https://pocomart.mysapo.net/trang-suc-sanh-dieu)
16:50:45	89415/89415	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Dec%202023%2009:50:29%20GMT	http://bizweb.dktcdn.net/100/429/689/files/banner-trang-chu5-dbebb977bc.jpg?v=1623553651937	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/100/429/689/files/banner-trang-chu5-dbebb977bc162e.jpg	(from https://pocomart.mysapo.net/thoi-trang-lam-dep)
16:50:48	255736/255736	---M-Z	200	added ('OK')	text/html	etag:W/%226ea259e45e42cfdbcceb77398208c5cb%22	https://pocomart.mysapo.net/nike-giay-the-thao-unisex-k0bw5mqg	E:/xampp/htdocs/LapTop_Tuan/pocomart.mysapo.net/nike-giay-the-thao-unisex-k0bw5mqg.html	(from https://pocomart.mysapo.net/thoi-trang-lam-dep)
16:50:51	15039/15039	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Nov%202023%2004:01:06%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/429/689/products/202006281444197401.jpg?v=1623595342093	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/medium/100/429/689/products/2020062814441974013bd8.jpg	(from https://pocomart.mysapo.net/thoi-trang-lam-dep)
16:50:52	7699/7699	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Nov%202023%2004:01:08%20GMT	http://bizweb.dktcdn.net/thumb/compact/100/429/689/products/202006281444197401.jpg?v=1623595342093	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/compact/100/429/689/products/2020062814441974013bd8.jpg	(from https://pocomart.mysapo.net/thoi-trang-lam-dep)
16:50:58	185462/185462	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Nov%202023%2004:00:36%20GMT	http://bizweb.dktcdn.net/100/429/689/files/banner-leng.jpg?v=1623552840287	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/100/429/689/files/banner-leng67ba.jpg	(from https://pocomart.mysapo.net/dien-gia-dung-nha-bep)
16:51:01	258624/258624	---M-Z	200	added ('OK')	text/html	etag:W/%22869232fb78196b9887da3cb52488e8e2%22	https://pocomart.mysapo.net/kappag-giay-the-thao-unisex-k0bw5mq01-09x0	E:/xampp/htdocs/LapTop_Tuan/pocomart.mysapo.net/kappag-giay-the-thao-unisex-k0bw5mq01-09x0.html	(from https://pocomart.mysapo.net/thoi-trang-lam-dep)
16:51:03	259495/259495	---M--	200	added ('OK')	image/png	date:Wed,%2029%20Nov%202023%2015:56:44%20GMT	http://bizweb.dktcdn.net/100/429/689/files/si-u-sale-12-12-1200x300-1-ce1226ae-e9f0-4739-bdc7-743e9d2322e0.png?v=1623552472269	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/100/429/689/files/si-u-sale-12-12-1200x300-1-ce1226ae-e9f0-4739-bdc7-743e9d2322e01e94.png	(from https://pocomart.mysapo.net/phu-kien-thiet-bi-so)
16:51:04	18562/18562	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Nov%202023%2004:01:11%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/429/689/products/202006281444220682.jpg?v=1623595257487	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/medium/100/429/689/products/2020062814442206822527.jpg	(from https://pocomart.mysapo.net/thoi-trang-lam-dep)
16:51:05	9718/9718	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Dec%202023%2010:08:45%20GMT	http://bizweb.dktcdn.net/thumb/compact/100/429/689/products/202006281444220682.jpg?v=1623595257487	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/compact/100/429/689/products/2020062814442206822527.jpg	(from https://pocomart.mysapo.net/thoi-trang-lam-dep)
16:51:09	257951/257951	---M-Z	200	added ('OK')	text/html	etag:W/%221b32471e64b27d8b0461da940f92b818%22	https://pocomart.mysapo.net/kappag-giay-the-thao-unisex-k0bw5mq01-030	E:/xampp/htdocs/LapTop_Tuan/pocomart.mysapo.net/kappag-giay-the-thao-unisex-k0bw5mq01-030.html	(from https://pocomart.mysapo.net/thoi-trang-lam-dep)
16:51:10	103058/103058	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Dec%202023%2010:08:32%20GMT	https://bizweb.dktcdn.net/100/429/689/products/202006281444197401.jpg?v=1623595342093	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/100/429/689/products/2020062814441974013bd8.jpg	(from https://pocomart.mysapo.net/thoi-trang-lam-dep)
16:51:12	11010/11010	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Nov%202023%2004:01:32%20GMT	http://bizweb.dktcdn.net/thumb/compact/100/429/689/products/202006281442587244.jpg?v=1623595158397	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/compact/100/429/689/products/202006281442587244f303.jpg	(from https://pocomart.mysapo.net/thoi-trang-lam-dep)
16:51:13	21982/21982	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Nov%202023%2004:01:30%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/429/689/products/202006281442587244.jpg?v=1623595158397	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/medium/100/429/689/products/202006281442587244f303.jpg	(from https://pocomart.mysapo.net/thoi-trang-lam-dep)
16:51:17	247486/247486	---M-Z	200	added ('OK')	text/html	etag:W/%22787f41072596075b1b3a11034263a029%22	https://pocomart.mysapo.net/kappa-giay-the-thao-nam-k0a55mq43-124	E:/xampp/htdocs/LapTop_Tuan/pocomart.mysapo.net/kappa-giay-the-thao-nam-k0a55mq43-124.html	(from https://pocomart.mysapo.net/thoi-trang-lam-dep)
16:51:21	19393/19393	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Nov%202023%2004:01:34%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/429/689/products/202006231804293963-2.jpg?v=1623594215683	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/medium/100/429/689/products/202006231804293963-20613.jpg	(from https://pocomart.mysapo.net/thoi-trang-lam-dep)
16:51:23	9978/9978	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Nov%202023%2004:01:36%20GMT	http://bizweb.dktcdn.net/thumb/compact/100/429/689/products/202006231804293963-2.jpg?v=1623594215683	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/compact/100/429/689/products/202006231804293963-20613.jpg	(from https://pocomart.mysapo.net/thoi-trang-lam-dep)
16:51:23	117374/117374	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Nov%202023%2004:01:16%20GMT	https://bizweb.dktcdn.net/100/429/689/products/202006281444220682.jpg?v=1623595257487	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/100/429/689/products/2020062814442206822527.jpg	(from https://pocomart.mysapo.net/thoi-trang-lam-dep)
16:51:23	0/-1	---M--	302	error ('')			https://pocomart.mysapo.net/checkout	E:/xampp/htdocs/LapTop_Tuan/pocomart.mysapo.net/checkout.100.delayed	(from https://pocomart.mysapo.net/thoi-trang-lam-dep)
16:51:24	0/-1	---M--	302	error ('')			https://pocomart.mysapo.net/checkout	E:/xampp/htdocs/LapTop_Tuan/pocomart.mysapo.net/checkout.101.delayed	(from https://pocomart.mysapo.net/san-pham-khuyen-mai)
16:51:24	0/-1	---M--	302	error ('')			https://pocomart.mysapo.net/checkout	E:/xampp/htdocs/LapTop_Tuan/pocomart.mysapo.net/checkout.102.delayed	(from https://pocomart.mysapo.net/thoi-trang-nu)
16:51:25	0/-1	---M--	302	error ('')			https://pocomart.mysapo.net/checkout	E:/xampp/htdocs/LapTop_Tuan/pocomart.mysapo.net/checkout.103.delayed	(from https://pocomart.mysapo.net/thoi-trang-nam)
16:51:25	0/-1	---M--	302	error ('')			https://pocomart.mysapo.net/checkout	E:/xampp/htdocs/LapTop_Tuan/pocomart.mysapo.net/checkout.104.delayed	(from https://pocomart.mysapo.net/dong-ho-trang-suc)
16:51:26	0/-1	---M--	302	error ('')			https://pocomart.mysapo.net/checkout	E:/xampp/htdocs/LapTop_Tuan/pocomart.mysapo.net/checkout.105.delayed	(from https://pocomart.mysapo.net/giay-dep-nu)
16:51:26	0/-1	---M--	302	error ('')			https://pocomart.mysapo.net/checkout	E:/xampp/htdocs/LapTop_Tuan/pocomart.mysapo.net/checkout.106.delayed	(from https://pocomart.mysapo.net/giay-dep-nam)
16:51:26	0/-1	---M--	302	error ('')			https://pocomart.mysapo.net/checkout	E:/xampp/htdocs/LapTop_Tuan/pocomart.mysapo.net/checkout.107.delayed	(from https://pocomart.mysapo.net/phu-kien-thoi-trang)
16:51:43	505617/505617	---M--	200	added ('OK')	image/png	date:Sun,%2005%20Nov%202023%2004:00:44%20GMT	http://bizweb.dktcdn.net/100/429/689/files/636951730442245317-636900690597830169-banner-laptop-online-c1-1200x300-2x.png?v=1623553058980	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/100/429/689/files/636951730442245317-636900690597830169-banner-laptop-online-c1-1200x300-2x0cf9.png	(from https://pocomart.mysapo.net/laptop-thiet-bi-it)
16:51:44	0/-1	---M--	302	error ('')			https://pocomart.mysapo.net/checkout	E:/xampp/htdocs/LapTop_Tuan/pocomart.mysapo.net/checkout.109.delayed	(from https://pocomart.mysapo.net/nha-cua-doi-song)
16:51:44	114937/114937	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Nov%202023%2004:01:42%20GMT	http://bizweb.dktcdn.net/100/429/689/files/banner-mogen-1.jpg?v=1623554062746	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/100/429/689/files/banner-mogen-1aeb1.jpg	(from https://pocomart.mysapo.net/nha-cua-doi-song)
16:51:45	213896/213896	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Nov%202023%2004:01:33%20GMT	https://bizweb.dktcdn.net/100/429/689/products/202006281442587244.jpg?v=1623595158397	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/100/429/689/products/202006281442587244f303.jpg	(from https://pocomart.mysapo.net/thoi-trang-lam-dep)
16:51:45	0/-1	---M--	302	error ('')			https://pocomart.mysapo.net/checkout	E:/xampp/htdocs/LapTop_Tuan/pocomart.mysapo.net/checkout.10b.delayed	(from https://pocomart.mysapo.net/sach-tieu-thuyet)
16:51:45	0/-1	---M--	302	error ('')			https://pocomart.mysapo.net/checkout	E:/xampp/htdocs/LapTop_Tuan/pocomart.mysapo.net/checkout.10c.delayed	(from https://pocomart.mysapo.net/gioi-thieu)
16:51:48	200932/200932	---M-Z	200	added ('OK')	text/html	etag:W/%22ad310eecefb25f45c9fb838c9b2806af%22	https://pocomart.mysapo.net/nha-phan-tich-nay-khang-dinh-apple-watch-da-vuot-qua-cac-doi-thu-tu-cach-day-ca-thap-ky	E:/xampp/htdocs/LapTop_Tuan/pocomart.mysapo.net/nha-phan-tich-nay-khang-dinh-apple-watch-da-vuot-qua-cac-doi-thu-tu-cach-day-ca-thap-ky.html	(from https://pocomart.mysapo.net/tin-moi-nhat)
16:51:49	0/-1	---M--	302	error ('')			https://pocomart.mysapo.net/checkout	E:/xampp/htdocs/LapTop_Tuan/pocomart.mysapo.net/checkout.10f.delayed	(from https://pocomart.mysapo.net/tin-moi-nhat)
16:51:50	201727/201727	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Jun%202023%2004:31:13%20GMT	https://bizweb.dktcdn.net/100/429/689/products/202006231804293963-2.jpg?v=1623594215683	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/100/429/689/products/202006231804293963-20613.jpg	(from https://pocomart.mysapo.net/thoi-trang-lam-dep)
16:51:51	202742/202742	---M-Z	200	added ('OK')	text/html	etag:W/%221f73fa94fa4222cd605803a013097094%22	https://pocomart.mysapo.net/meo-tim-kiem-anh-cuc-nhanh-tren-iphone-ma-gan-nhu-tat-ca-nguoi-dung-deu-chua-tung-biet	E:/xampp/htdocs/LapTop_Tuan/pocomart.mysapo.net/meo-tim-kiem-anh-cuc-nhanh-tren-iphone-ma-gan-nhu-tat-ca-nguoi-dung-deu-chua-tung-biet.html	(from https://pocomart.mysapo.net/tin-moi-nhat)
